,SalesOrderID,SalesReasonID,ModifiedDate
16743,63928,1,2014-01-09
16744,63929,1,2014-01-09
16745,63930,1,2014-01-09
16746,63931,1,2014-01-09
16747,63933,6,2014-01-09
16748,63936,1,2014-01-09
16749,63937,1,2014-01-09
16750,63939,5,2014-01-09
16751,63941,1,2014-01-09
16752,63941,2,2014-01-09
16753,63942,2,2014-01-09
16754,63943,1,2014-01-09
16755,63944,1,2014-01-09
16756,63944,2,2014-01-09
16757,63945,1,2014-01-09
16758,63946,1,2014-01-09
16759,63946,10,2014-01-09
16760,63947,1,2014-01-10
16761,63948,1,2014-01-10
16762,63949,4,2014-01-10
16763,63950,1,2014-01-10
16764,63951,1,2014-01-10
16765,63952,1,2014-01-10
16766,63953,1,2014-01-10
16767,63955,1,2014-01-10
16768,63956,1,2014-01-10
16769,63957,2,2014-01-10
16770,63958,1,2014-01-10
16771,63959,1,2014-01-10
16772,63960,1,2014-01-10
16773,63961,1,2014-01-10
16774,63962,1,2014-01-10
16775,63963,1,2014-01-10
16776,63964,1,2014-01-10
16777,63965,1,2014-01-10
16778,63966,1,2014-01-10
16779,63967,1,2014-01-10
16780,63968,1,2014-01-10
16781,63969,1,2014-01-10
16782,63970,1,2014-01-10
16783,63971,6,2014-01-10
16784,63972,1,2014-01-10
16785,63973,1,2014-01-10
16786,63974,1,2014-01-10
16787,63975,1,2014-01-10
16788,63976,1,2014-01-10
16789,63977,1,2014-01-10
16790,63978,1,2014-01-10
16791,63979,1,2014-01-10
16792,63979,2,2014-01-10
16793,63980,1,2014-01-10
16794,63981,1,2014-01-10
16795,63982,1,2014-01-10
16796,63982,2,2014-01-10
16797,63984,1,2014-01-10
16798,63985,1,2014-01-10
16799,63986,1,2014-01-10
16800,63986,2,2014-01-10
16801,63988,1,2014-01-10
16802,63989,1,2014-01-10
16803,63989,2,2014-01-10
16804,63990,1,2014-01-10
16805,63991,1,2014-01-10
16806,63992,1,2014-01-10
16807,63992,2,2014-01-10
16808,63992,10,2014-01-10
16809,63993,2,2014-01-10
16810,63994,1,2014-01-10
16811,63994,10,2014-01-10
16812,63995,1,2014-01-10
16813,63996,1,2014-01-11
16814,63997,1,2014-01-11
16815,63998,1,2014-01-11
16816,63999,1,2014-01-11
16817,64000,1,2014-01-11
16818,64001,1,2014-01-11
16819,64002,1,2014-01-11
16820,64003,1,2014-01-11
16821,64004,1,2014-01-11
16822,64005,1,2014-01-11
16823,64006,1,2014-01-11
16824,64008,1,2014-01-11
16825,64009,1,2014-01-11
16826,64010,1,2014-01-11
16827,64011,1,2014-01-11
16828,64012,1,2014-01-11
16829,64013,1,2014-01-11
16830,64014,1,2014-01-11
16831,64015,1,2014-01-11
16832,64016,1,2014-01-11
16833,64017,4,2014-01-11
16834,64017,10,2014-01-11
16835,64018,4,2014-01-11
16836,64018,10,2014-01-11
16837,64019,1,2014-01-11
16838,64020,1,2014-01-11
16839,64021,1,2014-01-11
16840,64022,1,2014-01-11
16841,64023,1,2014-01-11
16842,64024,1,2014-01-11
16843,64025,1,2014-01-11
16844,64026,1,2014-01-11
16845,64026,10,2014-01-11
16846,64027,1,2014-01-11
16847,64028,1,2014-01-11
16848,64029,1,2014-01-11
16849,64030,1,2014-01-11
16850,64031,1,2014-01-11
16851,64032,1,2014-01-11
16852,64033,1,2014-01-11
16853,64034,1,2014-01-11
16854,64036,1,2014-01-11
16855,64037,1,2014-01-11
16856,64038,1,2014-01-11
16857,64039,1,2014-01-11
16858,64041,1,2014-01-11
16859,64042,1,2014-01-11
16860,64043,1,2014-01-11
16861,64043,2,2014-01-11
16862,64044,1,2014-01-11
16863,64044,2,2014-01-11
16864,64045,1,2014-01-11
16865,64045,2,2014-01-11
16866,64045,10,2014-01-11
16867,64046,1,2014-01-11
16868,64046,2,2014-01-11
16869,64047,1,2014-01-11
16870,64048,1,2014-01-11
16871,64049,1,2014-01-11
16872,64049,2,2014-01-11
16873,64050,2,2014-01-11
16874,64051,1,2014-01-11
16875,64053,1,2014-01-11
16876,64054,2,2014-01-12
16877,64055,1,2014-01-12
16878,64056,4,2014-01-12
16879,64057,1,2014-01-12
16880,64058,1,2014-01-12
16881,64059,1,2014-01-12
16882,64060,6,2014-01-12
16883,64061,1,2014-01-12
16884,64062,1,2014-01-12
16885,64064,1,2014-01-12
16886,64066,6,2014-01-12
16887,64067,1,2014-01-12
16888,64068,1,2014-01-12
16889,64068,2,2014-01-12
16890,64069,1,2014-01-12
16891,64070,1,2014-01-12
16892,64070,2,2014-01-12
16893,64071,1,2014-01-12
16894,64072,1,2014-01-12
16895,64072,2,2014-01-12
16896,64073,1,2014-01-12
16897,64074,1,2014-01-12
16898,64075,1,2014-01-12
16899,64076,1,2014-01-12
16900,64077,1,2014-01-12
16901,64078,1,2014-01-12
16902,64079,1,2014-01-12
16903,64080,1,2014-01-12
16904,64081,1,2014-01-12
16905,64082,1,2014-01-12
16906,64082,10,2014-01-12
16907,64083,1,2014-01-12
16908,64084,6,2014-01-12
16909,64085,1,2014-01-12
16910,64086,6,2014-01-12
16911,64087,1,2014-01-12
16912,64088,1,2014-01-12
16913,64089,1,2014-01-12
16914,64090,1,2014-01-12
16915,64091,1,2014-01-12
16916,64092,1,2014-01-12
16917,64093,1,2014-01-12
16918,64094,1,2014-01-12
16919,64095,1,2014-01-12
16920,64096,1,2014-01-12
16921,64097,1,2014-01-12
16922,64097,10,2014-01-12
16923,64098,1,2014-01-12
16924,64099,1,2014-01-12
16925,64100,1,2014-01-12
16926,64101,1,2014-01-12
16927,64102,1,2014-01-12
16928,64103,1,2014-01-12
16929,64104,1,2014-01-12
16930,64105,1,2014-01-12
16931,64105,2,2014-01-12
16932,64106,2,2014-01-12
16933,64107,2,2014-01-12
16934,64108,1,2014-01-12
16935,64112,1,2014-01-12
16936,64112,2,2014-01-12
16937,64113,1,2014-01-12
16938,64113,2,2014-01-12
16939,64115,1,2014-01-13
16940,64116,4,2014-01-13
16941,64117,1,2014-01-13
16942,64118,1,2014-01-13
16943,64119,1,2014-01-13
16944,64120,1,2014-01-13
16945,64121,1,2014-01-13
16946,64122,1,2014-01-13
16947,64122,10,2014-01-13
16948,64123,2,2014-01-13
16949,64124,1,2014-01-13
16950,64125,1,2014-01-13
16951,64127,1,2014-01-13
16952,64127,2,2014-01-13
16953,64128,1,2014-01-13
16954,64129,1,2014-01-13
16955,64130,1,2014-01-13
16956,64131,1,2014-01-13
16957,64132,1,2014-01-13
16958,64133,1,2014-01-13
16959,64134,1,2014-01-13
16960,64134,10,2014-01-13
16961,64135,4,2014-01-13
16962,64136,1,2014-01-13
16963,64137,1,2014-01-13
16964,64138,1,2014-01-13
16965,64139,6,2014-01-13
16966,64140,1,2014-01-13
16967,64141,1,2014-01-13
16968,64142,1,2014-01-13
16969,64143,1,2014-01-13
16970,64144,1,2014-01-13
16971,64144,10,2014-01-13
16972,64145,4,2014-01-13
16973,64146,1,2014-01-13
16974,64146,10,2014-01-13
16975,64147,1,2014-01-13
16976,64148,1,2014-01-13
16977,64149,1,2014-01-13
16978,64150,1,2014-01-13
16979,64151,1,2014-01-13
16980,64152,1,2014-01-13
16981,64153,1,2014-01-13
16982,64154,1,2014-01-13
16983,64155,1,2014-01-13
16984,64155,2,2014-01-13
16985,64157,1,2014-01-13
16986,64158,6,2014-01-13
16987,64160,1,2014-01-13
16988,64161,1,2014-01-13
16989,64161,2,2014-01-13
16990,64165,1,2014-01-13
16991,64166,1,2014-01-13
16992,64167,1,2014-01-13
16993,64168,1,2014-01-13
16994,64171,1,2014-01-13
16995,64172,6,2014-01-13
16996,64173,6,2014-01-13
16997,64176,1,2014-01-13
16998,64178,1,2014-01-14
16999,64178,10,2014-01-14
17000,64179,4,2014-01-14
17001,64180,1,2014-01-14
17002,64181,1,2014-01-14
17003,64182,1,2014-01-14
17004,64183,1,2014-01-14
17005,64184,1,2014-01-14
17006,64185,2,2014-01-14
17007,64187,1,2014-01-14
17008,64187,2,2014-01-14
17009,64188,1,2014-01-14
17010,64189,1,2014-01-14
17011,64190,1,2014-01-14
17012,64191,1,2014-01-14
17013,64192,1,2014-01-14
17014,64193,1,2014-01-14
17015,64194,1,2014-01-14
17016,64195,1,2014-01-14
17017,64196,1,2014-01-14
17018,64197,1,2014-01-14
17019,64197,10,2014-01-14
17020,64198,1,2014-01-14
17021,64199,1,2014-01-14
17022,64200,1,2014-01-14
17023,64201,1,2014-01-14
17024,64202,6,2014-01-14
17025,64203,1,2014-01-14
17026,64204,1,2014-01-14
17027,64204,10,2014-01-14
17028,64205,1,2014-01-14
17029,64205,10,2014-01-14
17030,64206,1,2014-01-14
17031,64207,1,2014-01-14
17032,64207,10,2014-01-14
17033,64208,1,2014-01-14
17034,64209,1,2014-01-14
17035,64210,4,2014-01-14
17036,64211,1,2014-01-14
17037,64212,1,2014-01-14
17038,64213,1,2014-01-14
17039,64214,1,2014-01-14
17040,64215,1,2014-01-14
17041,64216,1,2014-01-14
17042,64217,1,2014-01-14
17043,64220,6,2014-01-14
17044,64222,1,2014-01-14
17045,64224,1,2014-01-14
17046,64225,1,2014-01-14
17047,64225,10,2014-01-14
17048,64227,2,2014-01-14
17049,64228,1,2014-01-14
17050,64228,2,2014-01-14
17051,64229,1,2014-01-14
17052,64230,1,2014-01-14
17053,64230,2,2014-01-14
17054,64231,5,2014-01-14
17055,64232,1,2014-01-14
17056,64232,2,2014-01-14
17057,64233,1,2014-01-14
17058,64233,2,2014-01-14
17059,64234,1,2014-01-14
17060,64236,1,2014-01-14
17061,64237,5,2014-01-14
17062,64238,1,2014-01-14
17063,64238,10,2014-01-14
17064,64239,1,2014-01-14
17065,64239,2,2014-01-14
17066,64241,1,2014-01-14
17067,64241,2,2014-01-14
17068,64242,5,2014-01-14
17069,64243,1,2014-01-14
17070,64245,1,2014-01-15
17071,64245,10,2014-01-15
17072,64246,1,2014-01-15
17073,64247,1,2014-01-15
17074,64248,1,2014-01-15
17075,64249,1,2014-01-15
17076,64249,2,2014-01-15
17077,64250,1,2014-01-15
17078,64250,2,2014-01-15
17079,64252,1,2014-01-15
17080,64254,4,2014-01-15
17081,64255,1,2014-01-15
17082,64256,1,2014-01-15
17083,64257,1,2014-01-15
17084,64258,1,2014-01-15
17085,64259,1,2014-01-15
17086,64260,1,2014-01-15
17087,64261,1,2014-01-15
17088,64262,1,2014-01-15
17089,64263,1,2014-01-15
17090,64264,1,2014-01-15
17091,64265,1,2014-01-15
17092,64266,1,2014-01-15
17093,64267,1,2014-01-15
17094,64268,1,2014-01-15
17095,64269,1,2014-01-15
17096,64270,1,2014-01-15
17097,64271,1,2014-01-15
17098,64272,1,2014-01-15
17099,64273,1,2014-01-15
17100,64274,1,2014-01-15
17101,64275,1,2014-01-15
17102,64276,1,2014-01-15
17103,64277,1,2014-01-15
17104,64278,1,2014-01-15
17105,64279,1,2014-01-15
17106,64280,1,2014-01-15
17107,64281,1,2014-01-15
17108,64284,1,2014-01-15
17109,64285,2,2014-01-15
17110,64286,1,2014-01-15
17111,64286,2,2014-01-15
17112,64287,1,2014-01-15
17113,64290,2,2014-01-15
17114,64291,1,2014-01-15
17115,64292,1,2014-01-15
17116,64292,2,2014-01-15
17117,64293,1,2014-01-15
17118,64293,2,2014-01-15
17119,64294,1,2014-01-15
17120,64294,2,2014-01-15
17121,64295,1,2014-01-15
17122,64296,1,2014-01-15
17123,64297,1,2014-01-16
17124,64298,1,2014-01-16
17125,64298,10,2014-01-16
17126,64299,1,2014-01-16
17127,64300,1,2014-01-16
17128,64301,1,2014-01-16
17129,64302,1,2014-01-16
17130,64303,1,2014-01-16
17131,64304,4,2014-01-16
17132,64304,10,2014-01-16
17133,64305,1,2014-01-16
17134,64307,1,2014-01-16
17135,64308,1,2014-01-16
17136,64309,1,2014-01-16
17137,64310,2,2014-01-16
17138,64311,2,2014-01-16
17139,64313,1,2014-01-16
17140,64314,1,2014-01-16
17141,64315,1,2014-01-16
17142,64316,1,2014-01-16
17143,64317,1,2014-01-16
17144,64318,1,2014-01-16
17145,64319,1,2014-01-16
17146,64320,4,2014-01-16
17147,64321,1,2014-01-16
17148,64322,1,2014-01-16
17149,64322,10,2014-01-16
17150,64323,1,2014-01-16
17151,64324,1,2014-01-16
17152,64326,1,2014-01-16
17153,64327,1,2014-01-16
17154,64328,1,2014-01-16
17155,64329,1,2014-01-16
17156,64330,1,2014-01-16
17157,64331,1,2014-01-16
17158,64332,1,2014-01-16
17159,64333,1,2014-01-16
17160,64333,10,2014-01-16
17161,64334,1,2014-01-16
17162,64335,1,2014-01-16
17163,64336,1,2014-01-16
17164,64337,1,2014-01-16
17165,64338,1,2014-01-16
17166,64339,1,2014-01-16
17167,64340,1,2014-01-16
17168,64341,1,2014-01-16
17169,64341,10,2014-01-16
17170,64342,1,2014-01-16
17171,64344,1,2014-01-16
17172,64346,1,2014-01-16
17173,64347,1,2014-01-16
17174,64347,10,2014-01-16
17175,64348,4,2014-01-16
17176,64349,1,2014-01-16
17177,64350,1,2014-01-16
17178,64351,1,2014-01-16
17179,64353,1,2014-01-16
17180,64354,1,2014-01-16
17181,64355,1,2014-01-16
17182,64357,1,2014-01-16
17183,64358,2,2014-01-16
17184,64361,1,2014-01-16
17185,64362,1,2014-01-16
17186,64363,2,2014-01-16
17187,64364,1,2014-01-16
17188,64365,1,2014-01-16
17189,64366,1,2014-01-16
17190,64366,2,2014-01-16
17191,64367,1,2014-01-16
17192,64368,1,2014-01-16
17193,64369,1,2014-01-16
17194,64370,1,2014-01-16
17195,64370,10,2014-01-16
17196,64372,1,2014-01-16
17197,64373,1,2014-01-16
17198,64375,1,2014-01-16
17199,64376,1,2014-01-16
17200,64377,1,2014-01-17
17201,64378,1,2014-01-17
17202,64379,1,2014-01-17
17203,64380,1,2014-01-17
17204,64381,1,2014-01-17
17205,64382,1,2014-01-17
17206,64383,1,2014-01-17
17207,64384,1,2014-01-17
17208,64385,1,2014-01-17
17209,64386,1,2014-01-17
17210,64387,1,2014-01-17
17211,64388,1,2014-01-17
17212,64389,1,2014-01-17
17213,64390,1,2014-01-17
17214,64392,1,2014-01-17
17215,64393,1,2014-01-17
17216,64394,1,2014-01-17
17217,64395,1,2014-01-17
17218,64396,1,2014-01-17
17219,64397,1,2014-01-17
17220,64398,1,2014-01-17
17221,64398,10,2014-01-17
17222,64399,1,2014-01-17
17223,64400,1,2014-01-17
17224,64401,1,2014-01-17
17225,64402,1,2014-01-17
17226,64403,1,2014-01-17
17227,64404,1,2014-01-17
17228,64405,1,2014-01-17
17229,64406,1,2014-01-17
17230,64407,1,2014-01-17
17231,64408,1,2014-01-17
17232,64409,1,2014-01-17
17233,64410,1,2014-01-17
17234,64411,1,2014-01-17
17235,64412,1,2014-01-17
17236,64413,1,2014-01-17
17237,64414,1,2014-01-17
17238,64415,1,2014-01-17
17239,64415,10,2014-01-17
17240,64416,1,2014-01-17
17241,64417,1,2014-01-17
17242,64418,1,2014-01-17
17243,64419,1,2014-01-17
17244,64420,6,2014-01-17
17245,64421,4,2014-01-17
17246,64422,1,2014-01-17
17247,64422,2,2014-01-17
17248,64424,2,2014-01-17
17249,64425,1,2014-01-17
17250,64427,1,2014-01-17
17251,64428,1,2014-01-17
17252,64429,1,2014-01-17
17253,64430,1,2014-01-17
17254,64430,2,2014-01-17
17255,64431,1,2014-01-17
17256,64433,1,2014-01-17
17257,64434,1,2014-01-17
17258,64435,2,2014-01-17
17259,64436,2,2014-01-17
17260,64438,1,2014-01-17
17261,64439,1,2014-01-17
17262,64440,5,2014-01-17
17263,64441,1,2014-01-17
17264,64443,1,2014-01-17
17265,64444,1,2014-01-17
17266,64445,2,2014-01-17
17267,64446,1,2014-01-17
17268,64447,1,2014-01-17
17269,64447,2,2014-01-17
17270,64448,1,2014-01-17
17271,64448,2,2014-01-17
17272,64449,1,2014-01-17
17273,64451,5,2014-01-17
17274,64452,1,2014-01-17
17275,64453,1,2014-01-18
17276,64454,1,2014-01-18
17277,64455,1,2014-01-18
17278,64455,2,2014-01-18
17279,64456,1,2014-01-18
17280,64457,1,2014-01-18
17281,64458,1,2014-01-18
17282,64458,10,2014-01-18
17283,64459,1,2014-01-18
17284,64459,10,2014-01-18
17285,64460,1,2014-01-18
17286,64461,1,2014-01-18
17287,64462,4,2014-01-18
17288,64463,1,2014-01-18
17289,64464,1,2014-01-18
17290,64465,1,2014-01-18
17291,64466,1,2014-01-18
17292,64467,1,2014-01-18
17293,64468,1,2014-01-18
17294,64469,1,2014-01-18
17295,64469,2,2014-01-18
17296,64470,1,2014-01-18
17297,64471,1,2014-01-18
17298,64472,1,2014-01-18
17299,64473,1,2014-01-18
17300,64474,1,2014-01-18
17301,64475,1,2014-01-18
17302,64476,1,2014-01-18
17303,64477,1,2014-01-18
17304,64478,1,2014-01-18
17305,64479,1,2014-01-18
17306,64480,1,2014-01-18
17307,64481,1,2014-01-18
17308,64482,1,2014-01-18
17309,64483,1,2014-01-18
17310,64484,1,2014-01-18
17311,64485,1,2014-01-18
17312,64486,1,2014-01-18
17313,64487,1,2014-01-18
17314,64488,1,2014-01-18
17315,64489,1,2014-01-18
17316,64490,1,2014-01-18
17317,64491,1,2014-01-18
17318,64492,1,2014-01-18
17319,64493,1,2014-01-18
17320,64494,1,2014-01-18
17321,64495,1,2014-01-18
17322,64496,4,2014-01-18
17323,64497,1,2014-01-18
17324,64498,1,2014-01-18
17325,64499,1,2014-01-18
17326,64500,1,2014-01-18
17327,64501,1,2014-01-18
17328,64502,1,2014-01-18
17329,64503,1,2014-01-18
17330,64504,1,2014-01-18
17331,64505,2,2014-01-18
17332,64508,1,2014-01-18
17333,64509,1,2014-01-18
17334,64510,1,2014-01-18
17335,64511,1,2014-01-18
17336,64512,1,2014-01-18
17337,64513,1,2014-01-18
17338,64514,1,2014-01-18
17339,64515,1,2014-01-18
17340,64515,2,2014-01-18
17341,64515,10,2014-01-18
17342,64516,1,2014-01-18
17343,64516,2,2014-01-18
17344,64517,1,2014-01-18
17345,64517,2,2014-01-18
17346,64519,1,2014-01-18
17347,64520,1,2014-01-18
17348,64520,2,2014-01-18
17349,64522,1,2014-01-19
17350,64522,2,2014-01-19
17351,64523,1,2014-01-19
17352,64524,1,2014-01-19
17353,64524,2,2014-01-19
17354,64525,1,2014-01-19
17355,64526,1,2014-01-19
17356,64527,1,2014-01-19
17357,64528,1,2014-01-19
17358,64529,1,2014-01-19
17359,64530,1,2014-01-19
17360,64531,4,2014-01-19
17361,64532,1,2014-01-19
17362,64533,1,2014-01-19
17363,64534,1,2014-01-19
17364,64535,1,2014-01-19
17365,64535,10,2014-01-19
17366,64536,1,2014-01-19
17367,64537,1,2014-01-19
17368,64538,1,2014-01-19
17369,64539,1,2014-01-19
17370,64540,1,2014-01-19
17371,64541,1,2014-01-19
17372,64541,10,2014-01-19
17373,64542,1,2014-01-19
17374,64542,2,2014-01-19
17375,64543,1,2014-01-19
17376,64544,1,2014-01-19
17377,64544,2,2014-01-19
17378,64545,1,2014-01-19
17379,64545,2,2014-01-19
17380,64547,1,2014-01-19
17381,64547,2,2014-01-19
17382,64548,1,2014-01-19
17383,64549,4,2014-01-19
17384,64550,4,2014-01-19
17385,64551,1,2014-01-19
17386,64552,1,2014-01-19
17387,64553,1,2014-01-19
17388,64554,6,2014-01-19
17389,64555,6,2014-01-19
17390,64556,1,2014-01-19
17391,64557,1,2014-01-19
17392,64558,1,2014-01-19
17393,64559,1,2014-01-19
17394,64560,1,2014-01-19
17395,64561,4,2014-01-19
17396,64562,1,2014-01-19
17397,64563,1,2014-01-19
17398,64564,1,2014-01-19
17399,64565,1,2014-01-19
17400,64566,1,2014-01-19
17401,64566,10,2014-01-19
17402,64567,1,2014-01-19
17403,64568,1,2014-01-19
17404,64569,1,2014-01-19
17405,64570,1,2014-01-19
17406,64571,1,2014-01-19
17407,64572,1,2014-01-19
17408,64574,1,2014-01-19
17409,64575,1,2014-01-19
17410,64576,1,2014-01-19
17411,64577,1,2014-01-19
17412,64578,1,2014-01-19
17413,64579,1,2014-01-19
17414,64580,1,2014-01-19
17415,64581,1,2014-01-19
17416,64582,1,2014-01-19
17417,64582,10,2014-01-19
17418,64583,1,2014-01-19
17419,64584,1,2014-01-19
17420,64585,1,2014-01-19
17421,64585,2,2014-01-19
17422,64586,1,2014-01-19
17423,64586,2,2014-01-19
17424,64587,1,2014-01-19
17425,64588,1,2014-01-19
17426,64589,1,2014-01-19
17427,64590,1,2014-01-19
17428,64591,1,2014-01-19
17429,64592,1,2014-01-19
17430,64592,2,2014-01-19
17431,64593,6,2014-01-19
17432,64594,1,2014-01-19
17433,64595,6,2014-01-19
17434,64596,1,2014-01-19
17435,64596,2,2014-01-19
17436,64598,1,2014-01-19
17437,64599,1,2014-01-19
17438,64600,1,2014-01-19
17439,64601,1,2014-01-19
17440,64601,10,2014-01-19
17441,64603,1,2014-01-19
17442,64603,2,2014-01-19
17443,64604,1,2014-01-19
17444,64606,1,2014-01-19
17445,64607,1,2014-01-19
17446,64608,1,2014-01-19
17447,64611,5,2014-01-19
17448,64612,1,2014-01-20
17449,64613,1,2014-01-20
17450,64614,1,2014-01-20
17451,64615,1,2014-01-20
17452,64616,1,2014-01-20
17453,64617,1,2014-01-20
17454,64618,1,2014-01-20
17455,64620,4,2014-01-20
17456,64621,4,2014-01-20
17457,64622,1,2014-01-20
17458,64623,1,2014-01-20
17459,64624,1,2014-01-20
17460,64625,1,2014-01-20
17461,64626,1,2014-01-20
17462,64627,1,2014-01-20
17463,64627,10,2014-01-20
17464,64628,1,2014-01-20
17465,64629,1,2014-01-20
17466,64630,1,2014-01-20
17467,64631,4,2014-01-20
17468,64632,1,2014-01-20
17469,64633,1,2014-01-20
17470,64634,1,2014-01-20
17471,64635,1,2014-01-20
17472,64636,6,2014-01-20
17473,64637,1,2014-01-20
17474,64638,1,2014-01-20
17475,64639,1,2014-01-20
17476,64640,1,2014-01-20
17477,64641,1,2014-01-20
17478,64642,4,2014-01-20
17479,64642,10,2014-01-20
17480,64643,1,2014-01-20
17481,64644,1,2014-01-20
17482,64645,1,2014-01-20
17483,64645,10,2014-01-20
17484,64646,1,2014-01-20
17485,64647,1,2014-01-20
17486,64648,1,2014-01-20
17487,64649,1,2014-01-20
17488,64650,1,2014-01-20
17489,64651,1,2014-01-20
17490,64652,2,2014-01-20
17491,64653,1,2014-01-20
17492,64653,10,2014-01-20
17493,64654,2,2014-01-20
17494,64655,1,2014-01-20
17495,64655,2,2014-01-20
17496,64657,1,2014-01-20
17497,64658,1,2014-01-20
17498,64658,2,2014-01-20
17499,64659,1,2014-01-20
17500,64660,1,2014-01-20
17501,64661,1,2014-01-20
17502,64662,1,2014-01-20
17503,64663,1,2014-01-20
17504,64666,1,2014-01-20
17505,64666,2,2014-01-20
17506,64667,1,2014-01-20
17507,64667,2,2014-01-20
17508,64668,1,2014-01-20
17509,64670,6,2014-01-20
17510,64671,1,2014-01-20
17511,64674,1,2014-01-20
17512,64675,1,2014-01-20
17513,64676,1,2014-01-20
17514,64677,1,2014-01-21
17515,64678,4,2014-01-21
17516,64679,1,2014-01-21
17517,64680,1,2014-01-21
17518,64681,1,2014-01-21
17519,64682,1,2014-01-21
17520,64683,1,2014-01-21
17521,64683,10,2014-01-21
17522,64684,1,2014-01-21
17523,64685,1,2014-01-21
17524,64686,1,2014-01-21
17525,64687,2,2014-01-21
17526,64688,1,2014-01-21
17527,64689,1,2014-01-21
17528,64690,1,2014-01-21
17529,64690,2,2014-01-21
17530,64691,6,2014-01-21
17531,64692,1,2014-01-21
17532,64693,4,2014-01-21
17533,64694,1,2014-01-21
17534,64695,1,2014-01-21
17535,64696,1,2014-01-21
17536,64696,10,2014-01-21
17537,64697,1,2014-01-21
17538,64698,1,2014-01-21
17539,64699,1,2014-01-21
17540,64700,4,2014-01-21
17541,64701,1,2014-01-21
17542,64702,6,2014-01-21
17543,64703,1,2014-01-21
17544,64704,1,2014-01-21
17545,64704,10,2014-01-21
17546,64705,1,2014-01-21
17547,64705,10,2014-01-21
17548,64706,1,2014-01-21
17549,64707,1,2014-01-21
17550,64708,1,2014-01-21
17551,64709,1,2014-01-21
17552,64710,1,2014-01-21
17553,64711,1,2014-01-21
17554,64712,1,2014-01-21
17555,64713,1,2014-01-21
17556,64714,1,2014-01-21
17557,64716,1,2014-01-21
17558,64718,1,2014-01-21
17559,64719,1,2014-01-21
17560,64719,2,2014-01-21
17561,64720,2,2014-01-21
17562,64721,1,2014-01-21
17563,64722,1,2014-01-21
17564,64723,1,2014-01-21
17565,64723,2,2014-01-21
17566,64726,1,2014-01-21
17567,64727,1,2014-01-21
17568,64728,6,2014-01-21
17569,64729,1,2014-01-22
17570,64729,10,2014-01-22
17571,64730,1,2014-01-22
17572,64731,1,2014-01-22
17573,64732,1,2014-01-22
17574,64732,2,2014-01-22
17575,64733,1,2014-01-22
17576,64734,2,2014-01-22
17577,64737,1,2014-01-22
17578,64738,1,2014-01-22
17579,64739,1,2014-01-22
17580,64740,1,2014-01-22
17581,64741,1,2014-01-22
17582,64742,1,2014-01-22
17583,64743,1,2014-01-22
17584,64743,10,2014-01-22
17585,64744,1,2014-01-22
17586,64745,1,2014-01-22
17587,64746,1,2014-01-22
17588,64747,1,2014-01-22
17589,64748,1,2014-01-22
17590,64749,1,2014-01-22
17591,64750,6,2014-01-22
17592,64751,1,2014-01-22
17593,64752,1,2014-01-22
17594,64753,1,2014-01-22
17595,64754,1,2014-01-22
17596,64755,1,2014-01-22
17597,64755,10,2014-01-22
17598,64756,4,2014-01-22
17599,64757,6,2014-01-22
17600,64758,1,2014-01-22
17601,64759,1,2014-01-22
17602,64760,1,2014-01-22
17603,64760,10,2014-01-22
17604,64761,1,2014-01-22
17605,64762,1,2014-01-22
17606,64763,1,2014-01-22
17607,64764,1,2014-01-22
17608,64765,1,2014-01-22
17609,64766,1,2014-01-22
17610,64767,1,2014-01-22
17611,64768,2,2014-01-22
17612,64769,1,2014-01-22
17613,64770,1,2014-01-22
17614,64771,1,2014-01-22
17615,64772,5,2014-01-22
17616,64773,1,2014-01-22
17617,64774,1,2014-01-22
17618,64776,1,2014-01-22
17619,64777,1,2014-01-22
17620,64779,1,2014-01-22
17621,64781,1,2014-01-22
17622,64781,10,2014-01-22
17623,64782,1,2014-01-22
17624,64782,2,2014-01-22
17625,64784,1,2014-01-22
17626,64785,1,2014-01-22
17627,64787,1,2014-01-22
17628,64789,1,2014-01-22
17629,64789,2,2014-01-22
17630,64792,1,2014-01-23
17631,64793,1,2014-01-23
17632,64794,1,2014-01-23
17633,64795,1,2014-01-23
17634,64795,2,2014-01-23
17635,64796,1,2014-01-23
17636,64797,2,2014-01-23
17637,64798,1,2014-01-23
17638,64800,1,2014-01-23
17639,64801,2,2014-01-23
17640,64802,1,2014-01-23
17641,64803,1,2014-01-23
17642,64804,1,2014-01-23
17643,64805,1,2014-01-23
17644,64806,1,2014-01-23
17645,64807,1,2014-01-23
17646,64808,1,2014-01-23
17647,64809,1,2014-01-23
17648,64810,1,2014-01-23
17649,64811,1,2014-01-23
17650,64812,1,2014-01-23
17651,64813,1,2014-01-23
17652,64814,1,2014-01-23
17653,64815,1,2014-01-23
17654,64816,1,2014-01-23
17655,64817,1,2014-01-23
17656,64818,1,2014-01-23
17657,64819,1,2014-01-23
17658,64820,1,2014-01-23
17659,64821,1,2014-01-23
17660,64822,1,2014-01-23
17661,64822,10,2014-01-23
17662,64823,1,2014-01-23
17663,64824,1,2014-01-23
17664,64825,1,2014-01-23
17665,64826,1,2014-01-23
17666,64827,1,2014-01-23
17667,64828,1,2014-01-23
17668,64829,1,2014-01-23
17669,64830,1,2014-01-23
17670,64830,10,2014-01-23
17671,64831,4,2014-01-23
17672,64832,1,2014-01-23
17673,64833,1,2014-01-23
